country,date,new_cases,avg_cases,total_cases,recent_new,color
Finland,2020-06-29,11.0,9.857142857142858,12703,9.285714285714286,red
Finland,2020-06-30,5.0,7.285714285714286,12703,8.428571428571429,red
Finland,2020-07-01,22.0,7.142857142857143,12703,9.857142857142858,red
Finland,2020-07-02,5.0,7.857142857142857,12703,9.857142857142858,red
Finland,2020-07-03,1.0,6.857142857142857,12703,7.285714285714286,red
Finland,2020-07-04,6.0,6.857142857142857,12703,7.142857142857143,red
Finland,2020-07-05,5.0,4.142857142857143,12703,7.857142857142857,red
Finland,2020-07-06,4.0,4.571428571428571,12703,6.857142857142857,red
Finland,2020-07-07,5.0,5.285714285714286,12703,6.857142857142857,red
Finland,2020-07-08,3.0,6.142857142857143,12703,4.142857142857143,red
Finland,2020-07-09,8.0,5.857142857142857,12703,4.571428571428571,red
Finland,2020-07-10,6.0,5.428571428571429,12703,5.285714285714286,red
Finland,2020-07-11,12.0,5.571428571428571,12703,6.142857142857143,red
Finland,2020-07-12,3.0,5.142857142857143,12703,5.857142857142857,red
Finland,2020-07-13,1.0,4.0,12703,5.428571428571429,red
Finland,2020-07-14,6.0,4.285714285714286,12703,5.571428571428571,red
Finland,2020-07-15,0.0,5.0,12703,5.142857142857143,red
Finland,2020-07-16,0.0,7.0,12703,4.0,red
Finland,2020-07-17,8.0,7.571428571428571,12703,4.285714285714286,red
Finland,2020-07-18,17.0,8.285714285714286,12703,5.0,red
Finland,2020-07-19,17.0,9.857142857142858,12703,7.0,red
Finland,2020-07-20,5.0,11.285714285714286,12703,7.571428571428571,red
Finland,2020-07-21,11.0,11.285714285714286,12703,8.285714285714286,red
Finland,2020-07-22,11.0,10.0,12703,9.857142857142858,red
Finland,2020-07-23,10.0,8.285714285714286,12703,11.285714285714286,red
Finland,2020-07-24,8.0,8.285714285714286,12703,11.285714285714286,red
Finland,2020-07-25,8.0,7.571428571428571,12703,10.0,red
Finland,2020-07-26,5.0,7.428571428571429,12703,8.285714285714286,red
Finland,2020-07-27,5.0,7.285714285714286,12703,8.285714285714286,red
Finland,2020-07-28,6.0,7.428571428571429,12703,7.571428571428571,red
Finland,2020-07-29,10.0,7.857142857142857,12703,7.428571428571429,red
Finland,2020-07-30,9.0,8.571428571428571,12703,7.285714285714286,red
Finland,2020-07-31,9.0,9.714285714285714,12703,7.428571428571429,red
